seller-sku	asin1	item-name	item-description	price	status	minimum-seller-allowed-price	maximum-seller-allowed-price
TSSPJS-701H	B06XXX7J94	Tsunami TSSPJS-701H Trophy Slow Pitch Jigging Spinning Rod		119.95	Active		
TSSPJS-761XH	B0822XNG6M	Tsunami Trophy Slow Pitch Jigging Spinning Rod, 7'6" 40-65lb TSSPJS-761XH		129.94	Active		
TSSTX4000	B082MS71RF	Tsunami SaltX Spinning Reels		299.94	Active		
TSSTX6000-BK	B083V78BZJ	Tsunami TSSTX6000-BK Saltwater Spinning Sealed Reel Black		299.94	Active		
TSSTXIISS1072MH	B0CVSBT17B	Tsunami TSSTXIISS1072MH SaltX II Surf Spinning Rod		399.99	Active		
TSSTXIISS771M	B0CVSB5HB9	Tsunami TSSTXIISS771M SaltX II Surf Spinning Rod		299.99	Active		
TSSTXIISS872M	B0CVSCJHYZ	Tsunami TSSTXIISS872M SaltX II Surf Spinning Rod		349.99	Active		
TSSTXIISS972MH	B0CVS9VT1Y	Tsunami TSSTXIISS972MH SaltX II Surf Spinning Rod		374.99	Active		
TSSTXIS701H	B0CVS9VGGR	Tsunami TSSTXIS701H		299.99	Active		
TSSTXIS721M	B0CVSDGP5J	Tsunami TSSTXIS721M		249.99	Active		
TSSTXIS721MH	B0CVSFDB34	Tsunami TSSTXIS721MH		249.99	Active		
TSSTXIS771H	B0CVSC84BW	Tsunami TSSTXIS771H		299.99	Active		
TSSTXIS771M	B0CVSCK2F3	Tsunami TSSTXIS771M		269.99	Active		
TSSTXIS771MH	B0CVSC4GG1	Tsunami TSSTXIS771MH		269.99	Active		
TSTBC-661HW	B00695F89I	Tsunami TSTBC 661HW 6 ft. 6 in. Trophy Series Wire Line Rod		149.99	Active		
TSTIISS-1002MH	B07N8BJHMV	Tsunami Trophy II TSTIISS-1002MH Spinning Surf Rod		119.95	Active		
TSTIISS-1102H	B07N8J2VJN	Tsunami Trophy Spinning Surf Rods Series II 11' Heavy		124.94	Active		
TSTIISS-1102XH	B07N8HBSQK	Tsunami Trophy Spinning Surf Rods Series II 11' Extra Heavy		139.95	Active		
TSTIISS-1202H	B07N7Y7Y3Q	Tsunami Trophy II TSTIISS-1202H Spinning Surf Rod		139.95	Active		
TSTIISS-702M	B07N7L6X3L	Tsunami Trophy II TSTIISS-702M Spinning Surf Rod		99.95	Active		
TSTIISS-802MH	B07N7LWT93	Tsunami Trophy II TSTIISS-802MH Spinning Surf Rod		119.95	Active		
TSTIISS-902MH	B07N7N7LJM	Tsunami Trophy II TSTIISS-902MH Spinning Surf Rod		119.99	Active		
TTUMQLT2500D-XH	B0BTFQNPG8	Daiwa TATULA MQ Spin Reel, 8 (8BB)+1, 6.2 : 1		199.99	Active		
TTUMQLT4000-CXH	B0C6N19XP9	Daiwa TATULA MQ Spin Reel, 8 (8BB)+1, 6.2 : 1		199	Active	199.0	199.99
TVC58XHB	B08XVVB2TL	Shimano Inc. TREVALA 58 XH CST B		189.98	Active	189.0	189.99
TVC58XXHB	B08XVX53KH	Shimano Inc. TREVALA XXH CST B		189.98	Active	189.0	189.99
TVC60HB	B08XWCWG2D	Shimano Inc. TREVALA 60 H CST B		189.98	Active	189.0	189.99
TVC66HB	B08XW9HYYT	Shimano Inc. TREVALA 66 H CST B		189.98	Active	189.0	189.99
TVC66MB	B08XW1T4Y8	Shimano Inc. TREVALA 66 M CST B		189.98	Active	189.0	189.99
TVC66MHB	B08XW4WPRT	Shimano Inc. TREVALA 66 MH CST B		189.98	Active	189.0	189.99
TVS58XHB	B0BNJWTH1B	Shimano Inc. TREVALA 58 XH SPN B		189.98	Active	189.0	189.99
TVS58XXHB	B0BNJWSPFV	Shimano Inc. TREVALA 58 XXH SPN B		189	Active	189.0	189.99
TVS60HB	B00I07F42Y	Shimano Inc. TREVALA 60 H SPN B		189.98	Active	189.0	189.99
TVS66MB	B008MLESS4	Shimano Antares CX 2.4m 14-40g Spin		189.98	Active	189.0	189.99
TVXFC58XH	B08FYRVMG2	Shimano Inc. TREVALA PX CST 58 XH Full		219.55	Active	219.0	219.99
TVXFC58XXH	B08FYRFCLF	Shimano Inc. TREVALA PX CST 58 XXH Full		219.98	Active	219.0	219.99
TVXFC66H	B08FYS314D	Shimano Inc. TREVALA PX CST 66 H Full		219.98	Active	219.0	219.99
TVXFS58XH	B08FYR4N7M	Shimano Inc. TREVALA PX SPN 58 XH Full		219.98	Active	219.0	219.99
TVXFS58XXH	B08FYRWKS9	Shimano Inc. TREVALA PX SPN 58 XXH Full		219.98	Active	219.0	219.99
TVXFS66H	B08FYRXFCS	Shimano Inc. TREVALA PX SPN 66 H Full		219.98	Active	219.0	219.99
TVXSC63M	B08FYSD6QW	Shimano Inc. TREVALA PX CST 63 M Split		219.98	Active	219.0	219.99
TVXSC70MH	B08FYS7KZQ	Shimano Inc. TREVALA PX CST 70 MH Split		219.98	Active	219.0	219.99
TVXSS63M	B08FYSBNMN	Shimano Inc. TREVALA PX SPN 63 M Split		219.98	Active	219.0	219.99
TVXSS63MH	B08FYR74ZX	Shimano Inc. TREVALA PX SPN 63 MH Split		219.98	Active	219.0	219.99
TVXSS70MH	B08FYSKLLK	Shimano Inc. TREVALA PX SPN 70 MH Split		219.98	Active	219.0	219.99
TXD-300X	B0CD37YN18	Accurate Tern2 Reels		420.98	Active	420.0	420.99
TXD-400X	B0CF6CP3DB	Accurate Tern2 Reels		442.98	Active	442.0	442.99
TXD-400XL	B0CF723VSK	Accurate Tern2 Reels		442.98	Active	442.0	442.99
TXD-500X	B0CF6FYYZ4	Accurate Tern2 Reels		451	Active	451.0	451.99
TXNC66MH	B08LR178VX	Shimano Inc. TERAMAR XX NE 66 MH CST		329.98	Active	329.0	329.99
TXNC70H	B08LR33Y39	Shimano Inc. TERAMAR XX NE 70 H CST		339.98	Active	339.0	339.99
TXNC76MH	B08LQYR5SD	Shimano Inc. TERAMAR XX NE 76 MH CST		339.98	Active	339.0	339.99
TXNCX70MH	B08LQVQ4XF	Shimano Inc. TERAMAR XX NE X 70 MH CST		329.98	Active	329.0	329.99
TXNS70H	B08LQXQSX8	Shimano Inc. TERAMAR XX NE 70 H SPN		329.98	Active	329.0	329.99
TXNS70MH	B08LRMQFC4	Shimano Inc. TERAMAR XX NE 70 MH SPN		329.98	Active	329.0	329.99
TXNSX70M	B08LQZLCNM	Shimano Inc. TERAMAR XX NE X 70 M SPN		329.98	Active	329.0	329.99
TXNSX70MH	B08LQX67NY	Shimano Inc. TERAMAR XX NE X 70 MH SPN		329.98	Active	329.0	329.99
TZC66H	B07XKWK28S	Shimano Inc. Terez CST 66H		299.98	Active	299.0	299.99
TZC66XH	B07X5MB6R9	Shimano Inc. Terez CST 66 XH		299.98	Active	299.0	299.99
TZC70H	B07X4JPBMV	Shimano Inc. Terez CST 70 H		299.98	Active	299.0	299.99
TZC70MH	B07X6JD79G	Shimano Inc. Terez CST 70 MH		299.99	Active	299.99	299.99
TZS69H	B07WVZZFNP	Terez SPN 69 H		299.98	Active	299.0	299.99
TZS69XH	B07WSSBFJY	SHIMANO Terez SPN 69 XH		299.98	Active	299.0	299.99
TZS72H	B07WSS9FNZ	Shimano Inc. Terez SPN 72 H		299.98	Active	299.0	299.99
TZS72XH	B07WDYZCGP	SHIMANO Terez TZS72XH Saltwater Spinning Rod, 7'2". X-Heavy Action		299.98	Active	299.0	299.99
UI-8IB2-PKVO	B08FYT2K9Z	Shimano Inc. Grappler Type J 58 XXH CST		319.98	Active	319.0	319.99
ULT4000XGFC	B08XWLXQ21	SHIMANO ULTEGRA 4000XG FC ULTEGRA		169	Active	169.0	169.99
ULTC3000HGFC	B08XLVQVBL	SHIMANO ULTEGRA C3000HG FC ULTEGRA		169.94	Active	169.0	169.99
V2FM+FPG+MMH	B071K6LTVQ	YakAttack VISIPole II, Light, mast, Floating Base, Includes Flag, MightyMount, and Hardware		79.95	Active		
VF4000XGF	B08DJB7V4J	Shimano Inc. VANFORD 4000XG F		235	Active	235.0	259.99
VFC5000XGF	B08DJ8Z798	Shimano Inc. VANFORD C5000XG F		259	Active	259.0	259.99
VFP-1001+MMH	B071X4PKQZ	YakAttack VISIFlag, 52" Tall mast with Flag, Includes MightyMount and Hardware	The VISIFlag from YakAttack is a 52&#34; tall flag pole offering enhanced daytime visibility. It fits in most tube-style rod holders. For day and night time visibility enhancement, check out the VISICarbon Pro . Compatible with YakAttack MightyMount s, GearTrac, and most other kayak track systems from Scotty Fishing Products, RAM Mounts, and YakGear. For FeelFree Kayaks, 3 Water Kayaks, and Jonny Boats you will need an adapter to be compatible. We offer the needed adapter in a single pack (AAP-1012) and a six pack (AAP-1012-6).<br>52&#34; Tall<br>Highly Visible<br>Includes MightyMount<br>Fits in to most tube style rod holders<br>Patent Pending<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>SKU: VFP-1001+MMH<br>	39.95	Active	39.0	39.99
VIS 6.5 Ti	B0CM9QWPCP	VISSER 6.5 inch Titanium Fishing Pliers with Secure Hold Sheath & Lanyard, Durable replaceable cutters with split ring feature, Made in the USA		328.99	Active	328.0	328.99
VIS 7.5 Ti	B0CMDGD5FK	VISSER 7.5 inch Titanium Fishing Pliers with Secure Hold Sheath & Lanyard, Durable replaceable cutters with split ring feature, Made in the USA		368.99	Active	368.0	368.99
VR125	B01A02EZTY	Van Staal VR125 Bailed Spinning Reel		529	Active	529.0	529.99
VR125B	B08Y77VSC6	New Van Staal VR125 Black Bailed Series Spinning Reel		529.94	Active	529.0	529.99
VR150	B019KP9H4K	Van Staal VR150 Bailed Spinning Reel		559	Active	559.0	559.99
VR150B	B08Y796213	New Van Staal VR150 Black Bailed Series Spinning Reel		559	Active	559.0	559.99
VR151	B09RLNZPDB	Van Staal VR151 Silver Left Handed Bailed Spinning Reel		559	Active	559.0	559.99
VR151B	B09CXSW9XL	Van Staal VR151B Black Left Handed Bailed Spinning Reel		559.94	Active	559.0	559.99
VR175	B01ANYTF30	Van Staal VR175 Bailed Spinning Reel		589	Active	589.0	589.99
VR175B	B09CXVRDFC	Van staal VR175B		589.94	Active	589.0	589.99
VR200	B019KXLKCO	Van Staal VR200 Bailed Spinning Reel		619.94	Active	619.0	619.99
VR200B	B09L5FNGQ3	Van Staal VR200 Black Bailed Spinning Reel		619.94	Active	619.0	619.99
VR201	B0B1RQ2RS1	Van Staal VR201 Series Bailed Spinning Reel - Premium Fishing Performance for Freshwater & Saltwater, Durable & Corrosion-Resistant, Precision Drag System for Smooth Casting & Retrieval		619.94	Active	619.0	619.99
VR201B	B09GL1MXFL	Van Staal VR201 Black Spinning Reel		619.94	Active	619.0	619.99
VR50	B079VRB13R	Van Staal VR50 Spinning Reel | Silver	The second generation of Van Staal VR Spinning Reels are the surf angler's dream come true! These fully sealed, fully submergeable reels are the brain child of Rob Koelewyn, the original creator of Van Staal. They are constructed of aluminum with a solid titanium spool shaft. They have a powerful, waterproof drag system and a lightweight design. They come from the factory with a bail and a bailless conversion kit so you can fish them however you like. Van Staal has cut the weight of the reel as much as possible by not only adding cut outs on the body, rotor and spool, but also using a delrin ball knob that is very strong and makes the handle virtually weightless. What's left is an amazingly well balanced reel that is ready to go to battle with you the next time you hit the beach. The second generation upgrades include a thicker gear on the 50/75 sizes. The 125-200 have gotten a much thicker stainless steel shaft and the same great waterproof drag you find in the VS X-SERIES reels. Another awesome feature of the Van Staal VR Series is the price point.	519.94	Active	519.0	519.99
VR50B	B0839LSX39	Van Staal VR50 Spinning Reel Black - VR50B	The second generation of Van Staal VR Spinning Reels are the surf angler's dream come true! These fully sealed, fully submergeable reels are the brain child of Rob Koelewyn, the original creator of Van Staal. They are constructed of aluminum with a solid titanium spool shaft. They have a powerful, waterproof drag system and a lightweight design. They come from the factory with a bail and a bailless conversion kit so you can fish them however you like. Van Staal has cut the weight of the reel as much as possible by not only adding cut outs on the body, rotor and spool, but also using a delrin ball knob that is very strong and makes the handle virtually weightless. What's left is an amazingly well balanced reel that is ready to go to battle with you the next time you hit the beach. The second generation upgrades include a thicker gear on the 50/75 sizes. The 125-200 have gotten a much thicker stainless steel shaft and the same great waterproof drag you find in the VS X-SERIES reels. Another awesome feature of the Van Staal VR Series is the price point.	519.94	Active	519.0	519.99
VR51	B09MR8WY6F	New from Van STAAL-VR51 (Left Handed) BAILED Spinning Reel Silver		519	Active	519.0	519.99
VR51B	B09MR9CHF3	New from Van Staal-VR51B (Left Handed) Bailed Spinning Reel Black		519.94	Active	519.0	519.99
VR75	B09M9BNYYH	Van Staal VR75 Bailed Series Spinning Reel Silver		519.94	Active	519.0	519.99
VS100BX2	B0BHXFQZ31	Van Staal VS X2 Bailess Spinning Reel VS100BX2 Black		799.94	Active	799.0	799.99
VS100SX2	B0BLFPR18K	Van Staal VS X2 Bailess Spinning Reel VS100SX2 Silver		799.94	Active	799.0	799.99
VS150BX2	B0BFC38BLX	Van Staal VS X2 Bailess Spinning Reel VS150BX2 Black		819.94	Active	819.0	819.99
VS150SX2	B0C4FWM1S1	Van Staal VS X2 Bailess Spinning Reel VS150SX2 Silver		819.94	Active	819.0	819.99
VS151BX2	B0BFC4Q2TL	Van Staal VS X2 Bailess Spinning Reel VS151BX2 Black Lefty		819.94	Active	819.0	819.99
VS151SX2	B0BFC5VP13	Van Staal VS X2 Bailess Spinning Reel VS151SX2 Silver Lefty, 151		819.94	Active	819.0	819.99
VS200BX2	B0BG3DN76N	Van Staal VS X2 Bailess Spinning Reel VS200BX2 Black		859.94	Active	859.0	859.99
VS200SX2	B0BG3F12Y7	Van Staal VS X2 Bailess Spinning Reel VS200SX2 Silver		859.94	Active	859.0	859.99
VS201BX2	B0BG48KD71	Van Staal VS X2 Bailess Spinning Reel VS201BX2 Black Lefty		859.94	Active	859.0	859.99
VS201SX2	B0BG3B6JG7	Van Staal VS X2 Bailess Spinning Reel VS201SX2 Silver Lefty		859.94	Active	859.0	859.99
VS250BX2	B0BN6WR16W	Van Staal X2 Spinning Reel Bailless 250 Size Black VS250BX2		889.94	Active	889.0	889.99
VS250SX2	B0BN6WLCX9	Van Staal X2 Spinning Reel Bailless 250 Size Silver VS250SX2		889.94	Active	889.0	889.99
VS300BX2	B0BN76TD2K	Van Staal X2 Spinning Reel Bailless 300 Size Black VS300BX2		919.94	Active	919.0	919.99
VS300SX2	B0BN6WJC5V	Van Staal X2 Spinning Reel Bailless 300 Size Silver VS300SX2		919.94	Active	919.0	919.99
VSB150BX2	B0BN6T5L8C	Van Staal X2 Spinning Reel Bailed 150 Size Black VSB150BX2		919.94	Active	919.0	919.99
VSB200BX2	B0BN6VL9QZ	Van Staal X2 Spinning Reel Bailed 200 Size Black VSB200BX2		949.94	Active	949.0	949.99
VSB200SX2	B0BN6W146D	Van Staal X2 Spinning Reel Bailed 200 Size Silver VSB200SX2		949.94	Active	949.0	949.99
VSB50BX2	B0BN6VHML3	Van Staal X2 Spinning Reel Bailed 50 Size Black VSB50BX2		889.94	Active	889.0	889.99
VSB50SX2	B0BTJXG7FT	Van Staal VSB50SX2 Bailed Spinning Reel		889.94	Active	889.0	889.99
YC-1002	B01KYALNJW	Yakattack Track Mounted Bullwinkle		29.95	Active	29.0	29.99
YEP-1006-12	B07NCX8PTF	YakAttack 12' Cam Strap - Heavy Duty Polyester Kayak Tie Down with Protective Rubber Buckle, Black/Orange - 2 Pack (YEP-1006-12) | Kayak Fishing Accessories		34.95	Active	34.0	34.99
YEP-1006-15	B07NCVYVKC	YakAttack 15' Cam Strap - Heavy Duty Polyester Kayak Tie Down with Protective Rubber Buckle, Black/Orange - 2 Pack (YEP-1006-15) | Kayak Fishing Accessories		39.95	Active	39.0	39.99
YG-1YYV-4VNG	B09THQL2VP	DIAWA Ballistic MQ LT Spinning - Reel		229	Active	229.0	229.99
01-0006-10	B0714BJ7CL	YakGear 01-0006-10 Paddling Gloves - Sized S/M		18.99	Inactive		
01-0007-11	B071HTLNHV	YakGear 01-0007-11 Paddling Gloves - Sized L/XL		18.99	Inactive		
01-0055	B075QKZJQL	YakGear 01-0055 Coiled Fishing Rod Leash - 24", Black		16.99	Inactive		
01-4122-11	B07F2ZS7SB	RAILBLAZA Expandable Low Profile Kayak Track Mount for Applications on Kayaks, Boats, ATVs and More		16.99	Inactive		
01-9004-W	B073SCP381	YakGear Fish Stik (White)		34.99	Inactive		
01.1316.0054	B0CLFPFFQH	Old Town Sportsman Replacement Seat for Old Town Sportsman Autopilot 120/136's, Sportsman 106 MK's, Sportsman 106/120 Paddle, Topwater 106/120 Paddle Models	The Sportsman’s seating system seamlessly fuses comfort and convenience, providing a breathable and fast-drying seat that fits the Old Town Sportsman Autopilot 120/136's, Sportsman 106 MK's, Sportsman 106/120 Paddle, Topwater 106/120 Paddle Models. It features a backrest that adjusts to fit you, and a compartment for storage. Swift setup and portability make the seat a great accompaniment for your day on the water. Please note: THIS seat does NOT fit any PDL models, ONLY the motorized and non-BigWater 132 paddle models.	199.99	Inactive		
01.1316.0062	B0CHCS9MFF	Old Town Sportsman Replacement Seat for Old Town Sportsman 106/120 PDL's, Sportsman BigWater 132 PDL's, Predator PDL's, Topwater 106/120 PDL's, and Ocean Kayak Malibu PDL's	The Sportsman’s seating system seamlessly fuses comfort and convenience, providing a breathable and fast-drying seat that fits the Predator PDL, Topwater 106/120 PDL, Ocean Kayak Malibu Pedal, and all Sportsman PDL models. It features a backrest that adjusts to fit you, and a compartment for storage. Swift setup and portability make the seat a great accompaniment for your day on the water. Please note: THIS seat does NOT fit any paddle or motorized models, ONLY the PDL models.	225.99	Inactive		
01.1332.9001-FBA-NEW	B07BRXYG6V	Old Town Canoes & Kayaks Lure Angler Men's Life Jacket (Gray, L/XL)		139.99	Inactive	94.69	159.99
01.1332.9003-FBM	B07BS17HYQ	Old Town Canoes & Kayaks Lure Angler Men's Life Jacket (Moss, S/M)		169.99	Inactive		
01.1332.9004-FBM	B07BRZD7Y1	Old Town Canoes & Kayaks Lure Angler Men's Life Jacket (Moss, L/XL)		169.99	Inactive		
01.1332.9005-FBM	B07BS57JV5	Old Town Canoes & Kayaks Lure Angler Men's Life Jacket (Moss, XXL/XXXL)		159.99	Inactive		
01.1332.9009-FBM	B07M9S8CTG	Old Town Treble Angler Unisex Life Jacket		89.99	Inactive		
01.1332.9011-FBM	B07F2NVXQ8	Old Town Canoes & Kayaks Solitude Men's Life Jacket (Black, L/XL)		115.99	Inactive		
01.1332.9012-FBM	B07F7NGCTY	Old Town Canoes & Kayaks Solitude Men's Life Jacket (Black, XXL/XXXL)		115.99	Inactive		
01.1332.9014	B07F2KMBHP	Old Town Canoes & Kayaks Solitude Men's Life Jacket (Red, L/XL)		90.54	Inactive	79.71	159.99
01.1332.9014-stickerless	B07F2KMBHP	Old Town Canoes & Kayaks Solitude Men's Life Jacket (Red, L/XL)		115.99	Inactive		
01.1332.9015	B07F7771X5	Old Town Canoes & Kayaks Solitude Men's Life Jacket (Red, XXL/XXXL)		115.99	Inactive		
01.1332.9017-FBM	B07F9SVRHJ	Old Town Solitude Women's Life Jacket (Grape, S/M)		115.99	Inactive		
01.1332.9020-FBA	B07FB59RJL	Old Town Solitude Women's Life Jacket (Silver, S/M)		115.99	Inactive		
01.1332.9021-FBM	B07FJLDMS6	Old Town Solitude Women's Life Jacket (Silver, L/XL)		102.28	Inactive	91.37	159.99
01.1332.9034-FBM	B07BRWTZ76	Old Town Canoes & Kayaks Riverstream Unisex Life Jacket (Black Cherry), Universal		89.99	Inactive		
01.1332.9035	B07BGC55V7	Old Town Canoes & Kayaks Riverstream Unisex Life Jacket (Silver), Universal		89.99	Inactive		
01.1332.9036-FBM	B07BGBK6S2	Old Town Canoes & Kayaks Riverstream Unisex Life Jacket (Orange), Universal		89.99	Inactive		
01.1332.9038-FBM	B07BRVGLT9	Old Town Canoes & Kayaks Riverstream Unisex Life Jacket (Black Hivis), Universal		89.99	Inactive		
01.1332.9040-FBM	B07L9LG3Z4	Old Town Canoes & Kayaks Outfitter Universal Unisex Life Jacket (Yellow)		69.99	Inactive		
01.1332.9068	B0B9HPGJ5N	Old Town Solitude II Women's Life Jacket, 2022 (Grape, L/XL)		169.99	Inactive		
01.2509.3660-FBM	B001AI69KG	Carlisle Magic Plus Kayak Paddle (Sunrise, 220 cm)		124.99	Inactive		
01.2509.3665-FBA	B001AI69KQ	Carlisle Paddle Gear Magic Plus Kayak Paddle (Sunrise, 230 cm)		124.98	Inactive	124.0	124.99
01.2509.3670-FBM	B001AI4HNC	Carlisle Paddle Gear Magic Plus Kayak Paddle (Sunrise, 240 cm)		124.99	Inactive		
01.2509.3900-FBM	B00KOLSUR0	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, Black Cherry, 220cm		124.99	Inactive		
01.2509.3905-FBM	B005W3CNXC	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 230cm - Black Cherry		124.99	Inactive		
01.2509.3910-FBA	B00BPWM2KI	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft,Black Cherry, 240cm		104.11	Inactive	75.64	124.99
01.2509.3910-FBM	B00BPWM2KI	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft,Black Cherry, 240cm		124.99	Inactive		
01.2509.3920-FBM	B084KNXH5H	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 220cm - Ahi		124.99	Inactive		
01.2509.3921-FBM	B084KLB2YF	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 230cm - Ahi		124.99	Inactive		
01.2509.3922-FBA	B084KLYC6B	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 240cm - Ahi		124.99	Inactive		
01.2509.3930-FBM	B084KTQ4S4	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 220cm - Seaglass		124.99	Inactive		
01.2509.3932-FBM	B084KM7VMS	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 240cm - Seaglass		124.99	Inactive		
01.2509.3935-FBM	B084KLMK47	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 220cm - Photic		124.99	Inactive		
01.2509.3936-FBM	B084KHY7F1	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 230cm - Photic		124.99	Inactive		
01.2509.3937-FBA	B084KGJ5KL	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 240cm - Photic		124.99	Inactive		
01.2509.3937-FBM	B084KGJ5KL	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 240cm - Photic		124.99	Inactive		
01.2509.3940-FBM	B084KLYC68	Carlisle Paddles Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 220cm - Surf		124.99	Inactive		
01.2509.3941-FBM	B084KP86LR	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 230cm - Surf		124.99	Inactive		
01.2509.3942-FBM	B084KHY7F4	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 240cm - Surf		124.99	Inactive		
01.2509.3945-FBM	B084KXY9M2	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 250cm - Sunrise		124.99	Inactive		
01.2509.3946-FBA	B084L2999D	Carlisle Magic Plus Kayak Paddle with Polypropylene Blades and Wrapped Fiberglass Shaft, 250cm - Black Cherry		124.99	Inactive		
01.2509.4031-FBM	B084KQFSXR	Carlisle Paddles Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 220cm - Black Cherry		114.99	Inactive		
01.2509.4032	B084KYW7XB	Carlisle Paddles Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 220cm - Photic		88.52	Inactive	62.48	114.99
01.2509.4032-FBM	B084KYW7XB	Carlisle Paddles Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 220cm - Photic		114.99	Inactive		
01.2509.4034-FBM	B084KN9QNM	Carlisle Paddles Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 220cm -Seaglass		114.99	Inactive		
01.2509.4035-FBM	B084KL92QN	Carlisle Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 220cm - Ahi		114.99	Inactive		
01.2509.4060	B084KNXH59	Carlisle Paddles Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 240cm - Sunrise		94.99	Inactive		
01.2509.4062	B084KXM3FV	Carlisle Paddles Magic Mystic Kayak Paddle with Polypropylene Blades and Aluminum Shaft, 240cm - Photic		87.29	Inactive	62.41	114.99
